"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27"
"2006Q4",0.0401574769689268,0.0401574769689268,0.0401574769689268,0.0401574769689268,0.0384028943189379,0.0384028943189379,0.0384028943189379,0.0384028943189379,0.0367140042322132,0.0367140042322132,0.0367140042322132,0.0367140042322132,0.0382375943113003,0.0382375943113003,0.0382375943113003,0.0382375943113003,0.0349960818464994,0.0349960818464994,0.0349960818464994,0.0349960818464994,0.0287298708053062,0.0401574769689268,0.0384028943189379,0.0367140042322132,0.0382375943113003,0.0349960818464994,0.0287298708053062
"2007Q1",0.0345731893952973,0.0345731893952973,0.0345731893952973,0.0345731893952973,0.0375063193777843,0.0375063193777843,0.0375063193777843,0.0375063193777843,0.039524282167657,0.039524282167657,0.039524282167657,0.039524282167657,0.0387959817771491,0.0387959817771491,0.0387959817771491,0.0387959817771491,0.0398388018145791,0.0398388018145791,0.0398388018145791,0.0398388018145791,0.0244035636688333,0.0345731893952973,0.0375063193777843,0.039524282167657,0.0387959817771491,0.0398388018145791,0.0244035636688333
"2007Q2",0.0350308297604585,0.0350308297604585,0.0350308297604585,0.0350308297604585,0.0403465025195944,0.0403465025195944,0.0403465025195944,0.0403465025195944,0.0398911475142919,0.0398911475142919,0.0398911475142919,0.0398911475142919,0.0346883339277575,0.0346883339277575,0.0346883339277575,0.0346883339277575,0.0406578999362646,0.0406578999362646,0.0406578999362646,0.0406578999362646,0.0234632158540826,0.0350308297604585,0.0403465025195944,0.0398911475142919,0.0346883339277575,0.0406578999362646,0.0234632158540826
"2007Q3",0.0411174435714008,0.0411174435714008,0.0411174435714008,0.0411174435714008,0.0387699887282041,0.0387699887282041,0.0387699887282041,0.0387699887282041,0.0378001276398285,0.0378001276398285,0.0378001276398285,0.0378001276398285,0.0385302425903424,0.0385302425903424,0.0385302425903424,0.0385302425903424,0.0378793779629819,0.0378793779629819,0.0378793779629819,0.0378793779629819,0.0147570487681058,0.0411174435714008,0.0387699887282041,0.0378001276398285,0.0385302425903424,0.0378793779629819,0.0147570487681058
"2007Q4",0.0281500683143598,0.0281500683143598,0.0281500683143598,0.0281500683143598,0.0439879408203494,0.0439879408203494,0.0439879408203494,0.0439879408203494,0.0404473030227177,0.0404473030227177,0.0404473030227177,0.0404473030227177,0.0250334128390314,0.0250334128390314,0.0250334128390314,0.0250334128390314,0.0383781273920752,0.0383781273920752,0.0383781273920752,0.0383781273920752,0.0600078690286664,0.0281500683143598,0.0439879408203494,0.0404473030227177,0.0250334128390314,0.0383781273920752,0.0600078690286664
"2008Q1",0.0369218395889599,0.0369218395889599,0.0369218395889599,0.0369218395889599,0.0328215568383361,0.0328215568383361,0.0328215568383361,0.0328215568383361,0.0379265763904473,0.0379265763904473,0.0379265763904473,0.0379265763904473,0.0423126423558606,0.0423126423558606,0.0423126423558606,0.0423126423558606,0.0380521541736945,0.0380521541736945,0.0380521541736945,0.0380521541736945,0.0299130766317539,0.0369218395889599,0.0328215568383361,0.0379265763904473,0.0423126423558606,0.0380521541736945,0.0299130766317539
"2008Q2",0.0616936574406978,0.0616936574406978,0.0616936574406978,0.0616936574406978,0.0154199429863652,0.0154199429863652,0.0154199429863652,0.0154199429863652,0.0189384540231406,0.0189384540231406,0.0189384540231406,0.0189384540231406,0.0670343114052569,0.0670343114052569,0.0670343114052569,0.0670343114052569,0.018800373845857,0.018800373845857,0.018800373845857,0.018800373845857,0.0452831507467062,0.0616936574406978,0.0154199429863652,0.0189384540231406,0.0670343114052569,0.018800373845857,0.0452831507467062
"2008Q3",0.0318662613758087,0.0318662613758087,0.0318662613758087,0.0318662613758087,0.0544956484572311,0.0544956484572311,0.0544956484572311,0.0544956484572311,0.0390899719657198,0.0390899719657198,0.0390899719657198,0.0390899719657198,0.0196900645770102,0.0196900645770102,0.0196900645770102,0.0196900645770102,0.0394149689560321,0.0394149689560321,0.0394149689560321,0.0394149689560321,0.0386077116704952,0.0318662613758087,0.0544956484572311,0.0390899719657198,0.0196900645770102,0.0394149689560321,0.0386077116704952
"2008Q4",0.0380444337861258,0.0380444337861258,0.0380444337861258,0.0380444337861258,0.0368137550268674,0.0368137550268674,0.0368137550268674,0.0368137550268674,0.0379604528781653,0.0379604528781653,0.0379604528781653,0.0379604528781653,0.0397759388413411,0.0397759388413411,0.0397759388413411,0.0397759388413411,0.0400119724651832,0.0400119724651832,0.0400119724651832,0.0400119724651832,0.0184836175057931,0.0380444337861258,0.0368137550268674,0.0379604528781653,0.0397759388413411,0.0400119724651832,0.0184836175057931
"2009Q1",0.0307966217801181,0.0307966217801181,0.0307966217801181,0.0307966217801181,0.0346837778318223,0.0346837778318223,0.0346837778318223,0.0346837778318223,0.0413157422974751,0.0413157422974751,0.0413157422974751,0.0413157422974751,0.0393611744193562,0.0393611744193562,0.0393611744193562,0.0393611744193562,0.041875047310073,0.041875047310073,0.041875047310073,0.041875047310073,0.0299190909028884,0.0307966217801181,0.0346837778318223,0.0413157422974751,0.0393611744193562,0.041875047310073,0.0299190909028884
